batch_name,instrument_name,batch_passed,reviewer_name,batch_collected_ts,review_start_ts,review_complete_ts,calibration_slope_morphine,calibration_slope_hydromorphone,calibration_slope_oxymorphone,calibration_slope_codeine,calibration_slope_hydrocodone,calibration_slope_oxycodone,calibration_intercept_morphine,calibration_intercept_hydromorphone,calibration_intercept_oxymorphone,calibration_intercept_codeine,calibration_intercept_hydrocodone,calibration_intercept_oxycodone,calibration_R2_morphine,calibration_R2_hydromorphone,calibration_R2_oxymorphone,calibration_R2_codeine,calibration_R2_hydrocodone,calibration_R2_oxycodone
b453891,bashful,TRUE,Charles,2017-09-19T23:39:43Z,2017-09-20T11:51:20Z,2017-09-20T12:30:36Z,0.008548452,0.007323136,0.006965285,0.006980271,0.0068286,0.006761149,5.63193e-6,-1.02064e-5,-3.42637e-5,2.36692e-5,-3.56266e-5,-1.0353e-5,0.996293421,0.999007992,0.982128827,0.992432235,0.993064111,0.99879176
b827308,doc,TRUE,Brad,2017-09-19T21:25:39Z,2017-09-20T12:24:21Z,2017-09-20T13:07:33Z,0.007821694,0.008633556,0.008893668,0.008812968,0.007987303,0.007989738,7.17468e-6,3.83615e-5,-5.15774e-5,-1.89715e-5,0,-1.56074e-5,0.988184236,0.991105426,0.980701791,0.994636304,1,0.983734094
b108477,dopey,TRUE,Frank,2017-09-19T20:46:50Z,2017-09-20T10:19:46Z,2017-09-20T10:51:18Z,0.007301418,0.006905941,0.006793394,0.007203104,0.007519595,0.007247283,1.1144e-5,-3.00449e-5,-7.3294e-6,2.31629e-5,3.79555e-5,-1.63195e-5,0.995296565,0.994244988,0.998012728,0.992849238,0.992305871,0.993155236
b856412,happy,TRUE,Charles,2017-09-19T20:46:28Z,2017-09-20T12:03:22Z,2017-09-20T12:43:42Z,0.007462082,0.006858139,0.006993178,0.007552038,0.006783545,0.007300342,-5.06763e-7,4.41692e-5,6.44036e-6,-2.56323e-5,2.53862e-5,1.47139e-5,0.985942848,0.993713345,0.982229268,0.986799832,0.988509661,0.994532223
b893970,happy,TRUE,Frank,2017-09-19T22:34:45Z,2017-09-20T09:09:10Z,2017-09-20T09:29:13Z,0.007228409,0.006668035,0.006845569,0.006954891,0.00705672,0.006410342,-3.37544e-5,9.85285e-6,1.38503e-5,-1.58751e-5,-8.25523e-6,-4.7794e-6,0.994210964,0.989863631,0.995892813,0.992481335,0.995918595,0.994551517
b642412,dopey,TRUE,Brad,2017-09-19T23:34:15Z,2017-09-20T10:08:50Z,2017-09-20T10:32:58Z,0.007053392,0.006935533,0.007618857,0.007076243,0.006939244,0.005997423,7.00215e-5,-1.99085e-5,-1.65804e-5,4.1751e-5,-5.02855e-5,-4.12266e-5,0.983730068,0.994752858,0.991018138,0.991101376,0.986695043,0.98208666
b432724,happy,TRUE,Dave,2017-09-19T20:18:19Z,2017-09-20T11:25:35Z,2017-09-20T11:55:19Z,0.006903511,0.007537179,0.006777,0.006691893,0.007387583,0.006775236,1.67107e-5,7.83816e-6,-3.17763e-6,4.04892e-5,2.67421e-5,5.68688e-5,0.990194271,0.998514304,0.994815093,0.990474421,0.989429534,0.990692554
b283999,doc,TRUE,Alice,2017-09-19T20:58:18Z,2017-09-20T13:19:33Z,2017-09-20T14:03:06Z,0.007679372,0.008278246,0.008435598,0.008429596,0.007661851,0.008396754,7.06814e-6,-1.1228e-5,2.92786e-5,-1.5166e-5,-3.98929e-5,6.63912e-5,0.98998543,0.997647072,0.98720353,0.992932899,0.980323854,0.987046906
b215155,happy,TRUE,Elizabeth,2017-09-20T01:22:48Z,2017-09-20T12:06:07Z,2017-09-20T12:24:01Z,0.006730509,0.007181568,0.007277097,0.007481573,0.007262239,0.006585472,5.20716e-6,-1.37127e-5,9.60302e-6,4.77744e-5,-3.40065e-5,-6.01151e-5,0.995452119,0.99385861,0.984992818,0.982248537,0.990786632,0.983206833
b700987,happy,TRUE,Charles,2017-09-19T21:04:20Z,2017-09-20T13:32:07Z,2017-09-20T14:08:34Z,0.007083612,0.007238683,0.006537998,0.007304062,0.006757193,0.007071327,1.60318e-5,2.42666e-5,1.62687e-5,-3.65614e-5,-1.40015e-5,3.90778e-5,0.988045239,0.989619975,0.984685407,0.994531259,0.990082684,0.992316542
b364707,dopey,TRUE,Frank,2017-09-19T21:24:50Z,2017-09-20T13:08:19Z,2017-09-20T13:45:23Z,0.007221751,0.005985731,0.00641209,0.006643213,0.006942967,0.007273218,-3.61119e-5,6.06921e-5,2.8062e-5,1.54557e-5,-3.24964e-5,2.70248e-5,0.985945509,0.981784823,0.982938996,0.998469453,0.992552684,0.988744187
b454234,doc,TRUE,Frank,2017-09-19T21:15:14Z,2017-09-20T10:27:21Z,2017-09-20T10:54:19Z,0.008343534,0.007982048,0.007109422,0.008600125,0.007136466,0.007860702,5.30337e-6,-2.57715e-5,-2.11946e-6,1.72105e-5,-1.07733e-6,-8.12105e-7,0.982079586,0.991354797,0.991648154,0.98356286,0.984102951,0.982889374
b189020,doc,TRUE,Dave,2017-09-20T01:55:29Z,2017-09-20T12:36:40Z,2017-09-20T13:03:43Z,0.008120238,0.007531183,0.008858469,0.008690568,0.008048255,0.008186272,-2.26809e-5,1.99293e-5,-3.14224e-5,8.87313e-5,-1.72921e-5,-6.67393e-6,0.994579711,0.981263676,0.98366427,0.9855902,0.991517689,0.998576495
b601338,dopey,TRUE,Charles,2017-09-19T21:40:37Z,2017-09-20T10:39:28Z,2017-09-20T11:10:19Z,0.006604037,0.006548489,0.006959806,0.0074395,0.006881749,0.00742829,-3.32523e-5,3.75097e-5,1.03669e-5,-1.09208e-5,-4.16137e-5,-4.82194e-6,0.989562129,0.981064174,0.995231471,0.997997011,0.994802833,0.997973575
b188683,sneezy,TRUE,Elizabeth,2017-09-19T21:35:47Z,2017-09-20T13:50:47Z,2017-09-20T14:08:23Z,0.007160888,0.006598417,0.007114514,0.006980848,0.006941171,0.006550574,-3.94873e-5,1.77436e-6,-2.42268e-5,-3.1089e-5,2.16017e-5,-2.66885e-6,0.986175467,0.993762711,0.996118171,0.982177758,0.991932279,0.990677081
b139451,sneezy,TRUE,Elizabeth,2017-09-19T22:19:50Z,2017-09-20T12:06:23Z,2017-09-20T12:46:27Z,0.00730163,0.007877128,0.006665939,0.007282253,0.006806513,0.006369619,1.83874e-5,-1.61231e-5,-4.72222e-5,2.8143e-5,-6.13208e-6,1.22575e-5,0.991513625,0.993295138,0.983109013,0.994746049,0.985520599,0.986277829
b527646,bashful,TRUE,Frank,2017-09-19T21:51:25Z,2017-09-20T09:18:36Z,2017-09-20T09:50:43Z,0.006589759,0.007055411,0.007021457,0.007217854,0.006652529,0.007445624,-4.12433e-5,-2.24316e-5,3.9285e-6,2.05509e-6,7.49516e-5,4.48855e-5,0.980859852,0.996483571,0.993088636,0.987449776,0.98045596,0.987926862
b652236,happy,TRUE,Elizabeth,2017-09-20T22:09:41Z,2017-09-21T09:09:32Z,2017-09-21T09:47:15Z,0.006080575,0.006558581,0.006268643,0.007458917,0.006744448,0.006548119,-2.1216e-7,-3.45693e-5,-4.06318e-5,-1.30974e-5,4.92924e-5,-8.47844e-5,0.997101913,0.990316143,0.981545033,0.997943447,0.991254813,0.980151098
b337613,happy,TRUE,Dave,2017-09-20T20:23:13Z,2017-09-21T10:16:32Z,2017-09-21T10:40:31Z,0.006377258,0.006211142,0.007171534,0.006388798,0.007979643,0.006943382,-2.48867e-5,7.32484e-7,-3.38221e-5,2.83215e-5,3.29376e-5,-4.5939e-5,0.992549924,0.981656559,0.984192821,0.992982395,0.990348849,0.988542176
b337683,sleepy,TRUE,Frank,2017-09-20T21:45:18Z,2017-09-21T13:47:27Z,2017-09-21T14:16:02Z,0.007522833,0.006914697,0.001384344,0.007297189,0.006631009,0.006622094,3.74551e-5,-2.58486e-6,-8.40787e-7,-4.099e-6,3.34863e-5,1.0119e-5,0.9906137,0.996853789,0.986210391,0.998416867,0.98374075,0.99200763300000006
b614307,happy,TRUE,Dave,2017-09-20T20:32:48Z,2017-09-21T10:19:39Z,2017-09-21T11:02:18Z,0.006876238,0.007164783,0.006464192,0.007148775,0.007221627,0.007243036,1.67626e-5,1.45643e-5,3.12948e-5,2.22849e-5,2.60449e-6,-6.50397e-6,0.997986261,0.982410655,0.986243877,0.984401578,0.990708974,0.995272319
b344797,doc,TRUE,Alice,2017-09-20T21:39:52Z,2017-09-21T09:51:21Z,2017-09-21T10:12:56Z,0.007746075,0.008310509,0.00734643,0.009107236,0.007915752,0.00786229,2.1734e-5,-2.556e-6,-5.4142499999999994e-20,-7.5279e-5,-6.09947e-5,-9.49644e-6,0.99169679,0.992364769,1,0.991228984,0.984379493,0.98722725
b587691,doc,TRUE,Elizabeth,2017-09-20T22:10:03Z,2017-09-21T13:46:40Z,2017-09-21T14:26:05Z,0.009269689,0.00863872,0.006402915,0.007847557,0.007983503,0.010112882,-3.72928e-5,3.57993e-5,5.59713e-6,2.08644e-5,-4.08223e-5,0,0.993273402,0.982141793,0.992412747,0.987562737,0.993233066,1
b381811,sneezy,TRUE,Dave,2017-09-20T22:34:30Z,2017-09-21T10:28:51Z,2017-09-21T10:52:54Z,0.00740581,0.006894361,0.006976278,0.006553965,0.006774811,0.006548528,-1.34312e-6,-3.77214e-5,1.56991e-5,2.98749e-5,1.9142e-5,-3.13361e-5,0.994674158,0.989171789,0.999224946,0.990363641,0.993558756,0.99145911900000006
b623433,bashful,TRUE,Brad,2017-09-20T22:08:51Z,2017-09-21T10:43:25Z,2017-09-21T11:06:53Z,0.007292457,0.007060313,0.007139204,0.006970782,0.006330965,0.006510786,-4.29805e-5,3.01629e-5,-3.0565e-6,1.81184e-5,5.41161e-5,1.53483e-5,0.985014233,0.988575885,0.99427081,0.988757563,0.98618784,0.995126621
b301867,sleepy,TRUE,Brad,2017-09-20T21:33:35Z,2017-09-21T09:13:43Z,2017-09-21T09:47:56Z,0.007276131,0.006642722,0.001550113,0.007203424,0.006526035,0.00684982,-6.51206e-5,-2.21438e-5,-8.61401e-6,-4.16747e-5,4.38585e-6,-1.85667e-5,0.989659362,0.996200926,0.991291958,0.993022671,0.987133298,0.996511386
b543891,sneezy,TRUE,Charles,2017-09-20T21:45:21Z,2017-09-21T11:09:45Z,2017-09-21T11:32:37Z,0.00744193,0.006859529,0.006852051,0.007430125,0.007236946,0.007242709,-1.69414e-5,-5.57279e-5,6.33188e-6,1.73978e-5,6.2104e-5,1.16652e-5,0.990121937,0.990178881,0.986862157,0.998018419,0.98385005699999994,0.98700499
b687103,happy,TRUE,Frank,2017-09-20T23:09:07Z,2017-09-21T12:22:39Z,2017-09-21T12:43:51Z,0.007125777,0.007215894,0.007544888,0.006105458,0.006884536,0.007152601,-1.69067e-5,-4.03289e-5,6.56641e-5,-2.72786e-6,5.34488e-5,-1.10213e-6,0.991473236,0.985055632,0.982197234,0.9936275,0.981216588,0.990233989
b129827,bashful,TRUE,Dave,2017-09-21T01:50:29Z,2017-09-21T11:52:26Z,2017-09-21T12:23:45Z,0.007324998,0.006483503,0.007054167,0.00725041,0.006956373,0.006938726,-3.66473e-5,-9.51895e-7,-3.63887e-7,8.72481e-6,-5.93908e-6,-1.06843e-5,0.988708462,0.984745891,0.994510414,0.994765168,0.987208245,0.984046288
b491912,dopey,TRUE,Dave,2017-09-20T22:32:15Z,2017-09-21T09:34:14Z,2017-09-21T10:01:08Z,0.006513145,0.007178637,0.006955044,0.007145763,0.006957709,0.007127125,2.28034e-5,-4.64884e-5,1.36814e-6,-5.80602e-6,5.37518e-5,-4.27932e-6,0.981298239,0.992160223,0.985611278,0.989999406,0.983706372,0.997209866
b110866,bashful,TRUE,Alice,2017-09-20T20:59:19Z,2017-09-21T13:59:31Z,2017-09-21T14:29:11Z,0.00682662,0.007126247,0.007880582,0.006893091,0.007164907,0.006173964,-1.31402e-5,2.97529e-7,-3.20772e-6,-4.83323e-5,-1.49794e-5,-2.50922e-5,0.991251025,0.990714923,0.994608221,0.987535053,0.997672517,0.991729457
b486508,bashful,TRUE,Charles,2017-09-21T01:11:04Z,2017-09-21T09:31:26Z,2017-09-21T10:05:06Z,0.007182695,0.006995307,0.008058072,0.007222944,0.007461537,0.007037999,-3.37623e-5,2.68152e-5,3.13991e-5,4.97716e-5,6.83833e-5,-1.41414e-5,0.992871058,0.992373155,0.989472999,0.991270993,0.985585752,0.996729624
b875994,doc,TRUE,Elizabeth,2017-09-20T21:00:54Z,2017-09-21T09:42:23Z,2017-09-21T10:13:54Z,0.007830494,0.007897063,0.006894134,0.009429676,0.008900082,0.00697606,5.89776e-6,5.34742e-5,4.8665e-5,-2.69354e-5,-9.59485e-6,0,0.981742533,0.992605607,0.990401777,0.981439869,0.983728413,1
b339644,dopey,TRUE,Alice,2017-09-20T23:30:44Z,2017-09-21T10:18:31Z,2017-09-21T10:43:40Z,0.006662957,0.0068127,0.007073283,0.007318422,0.006314565,0.007546555,-1.34093e-5,-4.14354e-5,1.59605e-5,1.90786e-5,2.43422e-6,-3.06907e-5,0.997598159,0.994608931,0.991530394,0.99419997,0.986055504,0.982273877
b305963,sleepy,TRUE,Charles,2017-09-20T21:04:45Z,2017-09-21T09:13:15Z,2017-09-21T09:46:04Z,0.007498824,0.006611873,0.001435863,0.006772313,0.006716709,0.006817595,1.18371e-5,-4.45138e-5,2.55992e-6,-1.4275e-5,1.81053e-5,1.50977e-5,0.998350856,0.987141744,0.990749377,0.989169889,0.99006631,0.992793674
b595470,grumpy,TRUE,Alice,2017-09-21T00:53:02Z,2017-09-21T11:07:45Z,2017-09-21T11:26:54Z,0.006515137,0.007013127,0.006820177,0.00677361,0.006764367,0.006831556,-4.81733e-5,-4.738e-5,-8.56374e-6,-3.52323e-5,4.20072e-5,3.87084e-6,0.994026696,0.987870147,0.995452258,0.982782432,0.98989852,0.989065775
b796720,doc,TRUE,Alice,2017-09-20T21:18:04Z,2017-09-21T10:42:29Z,2017-09-21T11:22:21Z,0.008093106,0.007881548,0.008569924,0.008478315,0.008815318,0.008408506,-2.68449e-5,2.07161e-6,2.8402e-5,8.21263e-5,-1.73268e-5,-6.1853e-6,0.98712664,0.996167475,0.981586319,0.984897744,0.985067372,0.988020662
b205965,doc,TRUE,Alice,2017-09-21T22:36:55Z,2017-09-22T13:43:24Z,2017-09-22T13:58:31Z,0.00800319,0.007997488,0.007811999,0.007761633,0.007716995,0.007788109,9.28818e-5,-3.41823e-5,2.10471e-5,2.41817e-5,-7.18097e-6,-2.25724e-5,0.981540649,0.989619673,0.994328593,0.984617876,0.981172413,0.982516216
b182421,doc,TRUE,Dave,2017-09-21T23:29:13Z,2017-09-22T09:19:16Z,2017-09-22T10:03:02Z,0.007975339,0.008338814,0.007353663,0.007240631,0.008075401,0.008009661,-8.27828e-6,-7.34251e-5,8.04722e-6,5.21642e-5,6.22921e-6,2.46657e-5,0.990185435,0.987063872,0.989286748,0.984616237,0.984121544,0.980131887
b828778,doc,TRUE,Dave,2017-09-22T01:36:05Z,2017-09-22T09:28:47Z,2017-09-22T09:52:50Z,0.008652775,0.008479197,0.007604923,0.007143963,0.009759517,0.007862956,3.32862e-5,-9.03206e-6,2.8619e-5,-2.44632e-5,-7.14172e-5,-3.97184e-6,0.985667545,0.993325787,0.995494444,0.990350802,0.986617966,0.995633211
b643959,doc,TRUE,Frank,2017-09-22T01:23:34Z,2017-09-22T09:27:59Z,2017-09-22T10:10:52Z,0.008153915,0.007280214,0.007826001,0.008484545,0.006977724,0.008532708,3.24872e-6,-3.16712e-5,-4.15288e-5,-1.78322e-5,2.90702e-5,-8.43934e-7,0.98125314,0.986472673,0.984773056,0.986922786,0.984576615,0.992538345
b403916,grumpy,TRUE,Frank,2017-09-21T22:01:06Z,2017-09-22T12:48:13Z,2017-09-22T13:09:25Z,0.006753122,0.007060142,0.007121579,0.007049675,0.006820684,0.006907711,-3.36163e-5,4.61262e-5,-1.46478e-6,-6.70699e-5,-2.19854e-5,1.3406e-5,0.99021244,0.991438176,0.998956186,0.985794794,0.996490196,0.995865009
b582377,bashful,TRUE,Elizabeth,2017-09-22T00:20:49Z,2017-09-22T12:29:56Z,2017-09-22T13:06:18Z,0.006189886,0.007389996,0.007135711,0.006887388,0.006522811,0.006835398,-1.23004e-5,-8.68597e-6,3.80893e-5,4.78009e-6,8.10218e-6,5.30233e-5,0.993576528,0.986581597,0.990369075,0.996922077,0.991056834,0.987299794
b205127,sleepy,TRUE,Brad,2017-09-22T01:03:21Z,2017-09-22T09:36:52Z,2017-09-22T10:16:14Z,0.006685325,0.007086513,0.001443984,0.006888185,0.006803668,0.006639794,-1.46107e-5,-2.06405e-5,1.00105e-6,3.34874e-5,4.18065e-5,1.32877e-5,0.99567054,0.986250611,0.99170526,0.984605222,0.991452718,0.98237772
b638566,bashful,TRUE,Alice,2017-09-21T20:48:22Z,2017-09-22T13:35:24Z,2017-09-22T13:53:02Z,0.006874392,0.006338943,0.006545969,0.007365559,0.007511302,0.007100866,1.29035e-5,-3.30348e-5,-5.31684e-6,3.7007e-5,-5.40365e-5,5.0441e-7,0.99167846,0.986652275,0.980822656,0.983229272,0.987295941,0.98947576
b494209,grumpy,TRUE,Charles,2017-09-21T21:22:42Z,2017-09-22T09:57:04Z,2017-09-22T10:23:31Z,0.007674125,0.006911689,0.007580376,0.006491101,0.007190054,0.006300232,3.23669e-6,2.47742e-5,3.55924e-5,-2.81298e-5,7.26227e-6,4.8132e-5,0.992040034,0.98661789,0.989529421,0.983946535,0.989753669,0.992861101
b466110,happy,TRUE,Charles,2017-09-21T21:54:24Z,2017-09-22T13:29:00Z,2017-09-22T13:56:55Z,0.006163,0.006819321,0.006687871,0.006992233,0.00704946,0.006580583,5.47559e-5,-3.25217e-5,5.04817e-5,-4.76401e-6,1.33245e-5,-1.18341e-5,0.988458259,0.985483229,0.982724901,0.988910893,0.991095796,0.990345186
b173069,grumpy,TRUE,Charles,2017-09-21T21:42:25Z,2017-09-22T13:57:00Z,2017-09-22T14:37:50Z,0.007499395,0.007586203,0.006952475,0.007128164,0.006886033,0.006354407,-5.13699e-5,3.58906e-5,4.23127e-5,-1.05736e-5,-2.04249e-6,6.78399e-5,0.987893337,0.9969667,0.994901246,0.993337135,0.985742405,0.983614021
b800338,grumpy,TRUE,Charles,2017-09-21T20:21:47Z,2017-09-22T12:41:47Z,2017-09-22T13:08:02Z,0.007042419,0.006792242,0.007439904,0.00729784,0.007222192,0.006964681,-1.60604e-5,-1.44327e-6,2.83337e-5,-1.34738e-6,4.90418e-5,-8.5171e-6,0.993740962,0.982002393,0.991114572,0.994948393,0.986997358,0.998296847
b229377,sleepy,TRUE,Alice,2017-09-21T21:23:15Z,2017-09-22T13:59:16Z,2017-09-22T14:43:36Z,0.006694431,0.007225843,0.001297511,0.007075692,0.006891226,0.006774745,-2.33409e-5,-3.63297e-5,-5.69932e-6,1.89789e-5,4.53639e-6,3.43831e-5,0.998315532,0.990781978,0.993896523,0.99619597,0.992923959,0.992351689
b791353,bashful,TRUE,Elizabeth,2017-09-22T01:59:34Z,2017-09-22T10:58:35Z,2017-09-22T11:23:09Z,0.006521184,0.006943934,0.006458943,0.007148289,0.007349139,0.007176273,-5.79103e-6,-9.88471e-6,6.2997e-5,-3.16818e-6,-5.65833e-5,1.49228e-5,0.994662927,0.987503443,0.985220687,0.996698902,0.993537425,0.992050748
b751277,doc,TRUE,Frank,2017-09-21T20:25:54Z,2017-09-22T11:44:00Z,2017-09-22T12:28:57Z,0.007997481,0.008328513,0.007958933,0.007565965,0.008103184,0.00741165,1.66041e-5,5.41676e-5,1.14125e-6,-2.61258e-5,3.83074e-5,3.01873e-5,0.993590049,0.989085898,0.984173302,0.982762236,0.98549889,0.987858973
b192006,sneezy,TRUE,Frank,2017-09-21T20:48:33Z,2017-09-22T12:50:56Z,2017-09-22T13:12:41Z,0.006644767,0.006859872,0.006617017,0.007171263,0.007098208,0.006598369,2.15008e-5,-4.81833e-6,-2.07341e-5,1.30623e-5,-8.15028e-7,-8.28595e-6,0.984702191,0.994741184,0.993109362,0.985630149,0.984416212,0.994630161
b633481,sleepy,TRUE,Brad,2017-09-22T00:13:41Z,2017-09-22T12:24:27Z,2017-09-22T12:42:38Z,0.006941712,0.007078937,0.001395501,0.007040828,0.007419803,0.006783816,-3.43685e-7,-2.34908e-5,5.80301e-6,1.27376e-5,8.41236e-5,9.10224e-6,0.990704964,0.995501234,0.987551062,0.990624901,0.983232594,0.983833512
b860885,bashful,TRUE,Charles,2017-09-21T22:42:41Z,2017-09-22T09:15:40Z,2017-09-22T09:46:41Z,0.006687609,0.00666561,0.007227596,0.007322997,0.007191699,0.006918169,-8.78433e-6,1.18846e-5,-2.26671e-5,-8.03665e-6,3.80252e-5,1.04033e-5,0.988446915,0.995770295,0.992590631,0.994241063,0.994510869,0.986097367
b692741,bashful,TRUE,Alice,2017-09-22T00:46:35Z,2017-09-22T10:20:57Z,2017-09-22T10:54:56Z,0.006365838,0.006032423,0.007444144,0.00713984,0.006792622,0.007467537,-2.88801e-5,5.23489e-5,-2.01119e-5,-1.76938e-5,7.2058e-5,1.07302e-5,0.997400661,0.989155892,0.996689181,0.991859584,0.985395617,0.990559498
b544314,sneezy,TRUE,Elizabeth,2017-09-21T21:31:02Z,2017-09-22T09:22:53Z,2017-09-22T09:42:19Z,0.006434693,0.00710739,0.006925804,0.007016788,0.006751813,0.007373329,6.02969e-6,-5.13601e-6,-4.64418e-7,9.67563e-6,1.51787e-5,4.86363e-5,0.998421547,0.9929783,0.989359762,0.993968357,0.989174403,0.993867731
b484983,grumpy,TRUE,Frank,2017-09-22T21:14:04Z,2017-09-23T13:41:36Z,2017-09-23T13:56:52Z,0.0067209,0.00685881,0.006909409,0.007415566,0.006686855,0.006747699,-1.60506e-5,2.19509e-5,3.36395e-5,-1.47203e-7,8.23021e-6,-1.54732e-5,0.997172729,0.994627641,0.987629344,0.995933475,0.994173954,0.992311703
b539630,doc,TRUE,Elizabeth,2017-09-22T21:46:26Z,2017-09-23T11:17:52Z,2017-09-23T11:57:05Z,0.009662708,0.008575678,0.00764973,0.007728897,0.010065068,0.008600726,-5.1051e-5,-5.48714e-5,9.40932e-6,3.48945e-6,0,-6.40991e-6,0.992044146,0.983719117,0.986633352,0.984866832,1,0.996436556
b393716,sneezy,TRUE,Frank,2017-09-22T23:41:52Z,2017-09-23T12:26:31Z,2017-09-23T13:00:01Z,0.003364188,0.003460658,0.003679045,0.00364054,0.003237041,0.00345646,-1.25305e-5,1.52986e-5,-7.94683e-6,7.83283e-6,2.62532e-5,-6.74349e-6,0.993310276,0.995713252,0.993801912,0.990423925,0.984467167,0.987646446
b763381,dopey,TRUE,Elizabeth,2017-09-22T22:25:04Z,2017-09-23T09:46:22Z,2017-09-23T10:11:46Z,0.006944321,0.006997472,0.007363995,0.007248718,0.00742257,0.006778641,3.37471e-5,3.36722e-5,-1.49473e-5,-3.22625e-5,1.21938e-6,-5.93958e-5,0.980904434,0.98899871,0.996918998,0.992044828,0.998433741,0.988152659
b505105,grumpy,TRUE,Charles,2017-09-22T22:01:27Z,2017-09-23T11:19:26Z,2017-09-23T11:47:16Z,0.007722836,0.00738678,0.00739029,0.007095039,0.007177668,0.006987743,-1.016e-5,-1.76871e-5,1.90908e-5,3.77732e-6,-5.40487e-5,-4.03641e-5,0.991767834,0.996132552,0.995722518,0.983714296,0.985283389,0.990722057
b831908,bashful,TRUE,Elizabeth,2017-09-23T01:19:55Z,2017-09-23T11:51:28Z,2017-09-23T12:15:55Z,0.007165625,0.006498154,0.007159877,0.007605867,0.006874973,0.007529618,3.49088e-5,-3.83839e-5,3.96479e-5,3.59976e-6,-6.48421e-5,-3.91535e-5,0.98188139,0.982028025,0.989435704,0.993263565,0.9888641,0.989296254
b476764,sneezy,TRUE,Frank,2017-09-22T22:34:57Z,2017-09-23T10:52:30Z,2017-09-23T11:15:28Z,0.006879368,0.007394542,0.007138967,0.006947526,0.007125616,0.006671267,-4.93353e-5,-5.83906e-5,2.24645e-5,1.98528e-5,2.82226e-5,-1.72344e-5,0.987399812,0.987350361,0.989776614,0.99296154,0.982922255,0.988872058
b308430,dopey,TRUE,Elizabeth,2017-09-23T01:07:05Z,2017-09-23T11:27:02Z,2017-09-23T12:11:55Z,0.007067498,0.006793017,0.00716799,0.006426662,0.006185833,0.006709346,6.44808e-6,-5.81649e-5,1.17214e-7,-1.39682e-5,1.02109e-5,8.46277e-6,0.983363314,0.991110497,0.988826035,0.998243096,0.995912288,0.996663459
b707157,bashful,TRUE,Dave,2017-09-23T00:40:16Z,2017-09-23T11:58:54Z,2017-09-23T12:33:13Z,0.007243955,0.007132317,0.006414369,0.006911145,0.006960222,0.007219805,1.17541e-5,2.10437e-5,4.01608e-6,-1.07763e-6,-2.45636e-5,6.30769e-5,0.986666569,0.996587519,0.994873797,0.982243186,0.987921943,0.986827399
b802465,sneezy,TRUE,Brad,2017-09-22T23:59:25Z,2017-09-23T09:17:19Z,2017-09-23T09:57:42Z,0.006453772,0.006975492,0.007618245,0.006874955,0.006987366,0.006749015,2.71598e-5,-3.03722e-5,-3.1296e-5,2.51255e-5,9.63451e-6,2.39252e-5,0.988871676,0.995974177,0.986946227,0.9860228,0.98337441,0.990549992
b538613,doc,TRUE,Dave,2017-09-23T01:06:38Z,2017-09-23T12:30:33Z,2017-09-23T13:09:25Z,0.009258405,0.008134801,0.005861423,0.008291088,0.009096049,0.007971274,-3.57783e-5,6.51388e-6,-4.09793e-6,4.8758e-5,2.37894e-5,4.90823e-5,0.992313759,0.993120497,0.989120671,0.993180363,0.987717186,0.986016472
b879959,sleepy,TRUE,Charles,2017-09-22T22:40:05Z,2017-09-23T13:04:48Z,2017-09-23T13:29:12Z,0.007627047,0.00666656,0.001423121,0.007168616,0.006942606,0.007034166,-5.65846e-5,-7.04282e-6,1.11624e-5,-3.80686e-5,2.02823e-5,-1.43371e-5,0.986687499,0.997337061,0.988168427,0.99217659,0.990242923,0.996956493
b468848,sleepy,TRUE,Brad,2017-09-23T01:18:44Z,2017-09-23T11:01:13Z,2017-09-23T11:27:42Z,0.007045427,0.006793002,0.001350727,0.007328418,0.007177458,0.007053451,-2.78429e-5,-2.70306e-6,-5.94166e-6,-3.08742e-6,8.54281e-7,-1.16377e-5,0.993147612,0.984630571,0.987127529,0.988438916,0.995932565,0.997092133
b180015,bashful,TRUE,Brad,2017-09-22T23:38:35Z,2017-09-23T13:22:57Z,2017-09-23T14:02:20Z,0.006919694,0.00688142,0.007133396,0.006663672,0.006791364,0.006583181,-4.29566e-5,-3.50519e-5,-1.26057e-5,-4.96774e-6,1.81941e-5,2.94984e-5,0.988619104,0.986990536,0.988901799,0.988685035,0.991051657,0.986772467
b188280,dopey,TRUE,Elizabeth,2017-09-22T20:36:42Z,2017-09-23T12:56:32Z,2017-09-23T13:16:51Z,0.006656817,0.006168818,0.006871233,0.007564718,0.006609044,0.00743295,1.00508e-5,2.19165e-5,-1.48758e-5,1.35499e-5,-5.92644e-6,5.16141e-6,0.991463799,0.994900795,0.980789061,0.987313253,0.986493424,0.980807835
b414608,dopey,TRUE,Alice,2017-09-22T21:02:40Z,2017-09-23T11:22:04Z,2017-09-23T11:52:01Z,0.006857169,0.00712573,0.006561459,0.006707233,0.006651934,0.006879797,4.77496e-5,-3.67137e-5,1.31214e-5,-9.91672e-6,1.51459e-5,-1.30415e-6,0.990116105,0.994013923,0.994923041,0.988215672,0.988854046,0.999529391
b240562,happy,TRUE,Elizabeth,2017-09-22T23:48:33Z,2017-09-23T12:26:07Z,2017-09-23T13:09:00Z,0.007266793,0.006762018,0.006587663,0.006538963,0.006950437,0.006928446,6.19839e-5,3.90829e-5,1.26314e-5,3.98822e-6,-1.71314e-5,-3.77689e-6,0.991619624,0.983018948,0.993590108,0.98213975,0.987438231,0.988701008
